low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.99,0,0.5,1.0,0.1,14.0,36.0,30.0,2.0,1.001138952164009,14700,0,17.0,53370,43.0,0.55,7040,6.0,1930,0.3,1280,0.5,1.0,19.0,30.0,19.0,30.0,0.6423290203327172,1.0,4.0,4.0,0.0,1090,4.0,0.0,630,9270,0.0,0,571.0,82.0,631.0,67.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,597.0,75.0,8.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,7.0,7.0,8.0,0.0,0.0,342.0,2100.0,70.0,4.0,5.0,3100.0,1950.0,15300.0,85.0,2.0,2.0,17400.0,15300.0,25.0,115.0
0.01,0.81,2000,2.04,0.31,0.35100000000000003,16.0,42.0,41.0,4.0,1.001138952164009,10100,0,26.0,115290,135.0,0.15,45240,6.0,20,0.1,1590,0.6,1.0,5.0,23.0,5.0,39.0,0.0,1.0,2.0,2.0,2852.0,5000,5.0,0.0,0,6780,0.0,0,2608.0,87.0,535.0,75.0,21.0,9.0,6.0,31.0,16.0,22.0,27.0,507.0,75.0,22.0,20.0,1.0,10.0,3.0,7.0,6.0,6.0,11.0,21.0,6.0,6.0,2.0,307.0,1700.0,75.0,7.0,8.0,2300.0,1400.0,3400.0,81.0,3.0,3.0,11400.0,4933.0,1.0,5.0
0.0,0.71,0,0.39,0.37,0.727,29.0,5.0,6.0,3.0,1.001138952164009,35480,0,26.0,1253260,351.0,0.05,271940,6.0,28410,0.05,2350,0.35,1.0,4.0,5.0,4.0,5.0,1.0,0.0,3.0,15.0,2.0,14210,6.0,0.0,1300,96420,0.0,0,2239.0,84.0,545.0,71.0,3.0,2.0,1.0,9.0,0.0,1.0,1.0,511.0,77.0,73.0,72.0,3.0,17.0,6.0,11.0,3.0,9.0,36.0,108.0,7.0,5.0,0.0,358.0,2800.0,72.0,11.0,11.0,5000.0,2509.0,15400.0,81.0,6.0,8.0,29100.0,13450.0,57.0,16.0
0.01,0.99,0,2.15,0.7,0.177,11.0,60.0,29.0,3.0,1.001138952164009,5460,0,16.0,32590,69.0,1.0,3390,4.0,2820,1.0,830,0.6,1.0,0.0,60.0,0.0,60.0,0.6423290203327172,0.0,0.0,2.0,0.0,0,2.0,0.0,0,0,0.0,0,780.0,84.0,622.0,74.0,6.0,3.0,1.0,9.0,5.0,6.0,9.0,601.0,80.0,8.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,333.0,2300.0,76.0,1.0,1.0,2300.0,2300.0,10300.0,83.0,3.0,3.0,21600.0,12400.0,17.0,226.0
0.01,0.99,2000,0.64,0.97,0.263,19.0,24.0,15.0,3.0,1.001138952164009,13280,0,37.0,81670,223.0,0.4,18130,8.0,1740,0.1,760,0.6,3.0,13.0,16.0,13.0,16.0,0.0,2.0,5.0,5.0,0.0,1090,2.0,0.0,650,11780,0.0,0,1217.0,84.0,547.0,76.0,16.0,9.0,4.0,22.0,11.0,14.0,18.0,482.0,79.0,12.0,8.0,2.0,10.0,4.0,6.0,1.0,3.0,7.0,13.0,14.0,3.0,2.0,359.0,1100.0,75.0,6.0,7.0,1600.0,933.0,4100.0,83.0,4.0,4.0,8400.0,4150.0,2.0,13.0
0.0,1.0,0,1.82,1.0,0.405,16.0,16.0,18.0,4.0,1.001138952164009,5460,0,16.0,157560,163.0,0.25,31880,7.0,1360,0.15,1220,0.5,1.0,5.0,16.0,5.0,16.0,1.0,2.0,3.0,4.0,870383.0,4020,4.0,0.0,460,22190,0.0,0,963.0,85.0,538.0,73.0,7.0,4.0,3.0,9.0,0.0,5.0,6.0,499.0,77.0,16.0,13.0,1.0,10.0,4.0,6.0,0.0,2.0,7.0,15.0,21.0,1.0,1.0,352.0,1200.0,70.0,6.0,6.0,1400.0,1066.0,10000.0,79.0,4.0,5.0,15600.0,10350.0,45.0,37.0
0.09,0.91,200,11.98,0.59,0.087,16.0,78.0,31.0,4.0,1.0,11370,0,32.0,24290,80.0,1.0,1600,8.0,650,1.0,820,0.45,1.0,0.0,27.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0,0,0.0,0,1739.0,116.0,535.0,83.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,160.0,55.18151222795603
0.01,0.99,600,5.77,0.83,0.215,17.0,34.0,22.0,4.0,1.0,6600,0,15.0,76840,76.0,0.85,10830,6.0,1360,1.0,1440,0.45,1.0,0.0,34.0,0.0,34.0,0.0,0.0,2.0,2.0,0.0,200,4.0,0.0,0,8940,0.0,0,625.0,107.0,626.0,83.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,589.0,75.0,35.0,34.0,1.0,7.0,1.0,6.0,0.0,0.0,10.0,35.0,7.0,0.0,0.0,352.0,2300.0,75.0,6.0,7.0,2600.0,2300.0,5400.0,70.0,1.0,1.0,5400.0,5400.0,8.0,150.0
0.02,0.98,300,0.14,1.0,0.177,16.0,28.0,20.0,1.0,1.0,9080,0,28.0,58040,190.0,0.6,8930,6.0,6720,0.65,1520,0.45,3.0,15.0,20.0,15.0,20.0,0.0,1.0,2.0,2.0,0.0,860,2.0,0.0,0,19320,0.0,0,907.0,84.0,544.0,75.0,9.0,5.0,3.0,17.0,8.0,8.0,15.0,478.0,77.0,16.0,11.0,2.0,8.0,3.0,5.0,2.0,4.0,10.0,13.0,13.0,1.0,4.0,345.0,3000.0,76.0,5.0,7.0,4700.0,2360.0,3800.0,83.0,3.0,3.0,6300.0,4500.0,2.0,4.0
0.05,0.95,1000,0.53,0.72,0.516,22.0,37.0,18.0,4.0,1.0,6690,0,39.0,223470,278.0,0.2,77640,8.0,3060,0.05,640,0.65,1.0,4.0,6.0,4.0,6.0,1.0,0.0,4.0,4.0,296.0,3270,7.0,0.0,6150,29060,0.0,0,1717.0,82.0,655.0,73.0,18.0,12.0,5.0,24.0,6.0,13.0,18.0,636.0,76.0,45.0,45.0,0.0,19.0,8.0,11.0,0.0,2.0,24.0,60.0,0.0,0.0,0.0,326.0,1600.0,72.0,11.0,12.0,2400.0,1336.0,20900.0,80.0,8.0,8.0,46800.0,11187.0,8.0,42.0
0.05,0.95,500,1.34,0.96,0.19699999999999998,15.0,39.0,30.0,3.0,1.0,7000,0,22.0,77520,150.0,0.3,14670,7.0,1060,0.1,840,0.6,3.0,7.0,32.0,7.0,32.0,0.6423290203327172,0.0,2.0,2.0,76609.0,2400,6.0,0.0,0,480,0.0,0,759.0,82.0,638.0,76.0,11.0,6.0,2.0,14.0,5.0,7.0,13.0,613.0,79.0,5.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,5.0,6.0,3.0,1.0,0.0,148.0,800.0,78.0,2.0,3.0,1900.0,1200.0,1500.0,83.0,1.0,2.0,1500.0,1500.0,15.0,8.0
0.05,0.95,100,0.77,0.92,0.436,20.0,16.0,8.0,4.0,1.0,5580,0,22.0,120040,198.0,0.6,12010,7.0,1160,0.2,740,0.6,1.0,6.0,13.0,6.0,13.0,0.0,5.0,5.0,5.0,0.0,650,12.0,0.0,0,6610,0.0,0,806.0,95.0,528.0,73.0,8.0,3.0,5.0,10.0,1.0,1.0,3.0,482.0,75.0,32.0,24.0,2.0,12.0,4.0,8.0,0.0,0.0,10.0,29.0,17.0,0.0,0.0,358.0,2000.0,74.0,8.0,9.0,2900.0,1987.0,2200.0,81.0,4.0,4.0,3600.0,2000.0,27.0,130.0
0.22,0.78,500,0.98,0.69,0.306,18.0,52.0,24.0,2.0,1.001138952164009,8590,0,18.0,83910,112.0,0.55,20200,6.0,2460,0.4,310,0.8,3.0,12.0,25.0,12.0,25.0,1.0,1.0,4.0,4.0,0.0,1330,12.0,0.0,160,11070,0.0,1,847.0,82.0,541.0,79.0,7.0,2.0,2.0,8.0,5.0,7.0,7.0,520.0,72.0,33.0,30.0,1.0,10.0,3.0,7.0,1.0,2.0,8.0,35.0,6.0,1.0,1.0,334.0,2500.0,69.0,7.0,8.0,4400.0,1514.0,6600.0,81.0,3.0,3.0,8400.0,5133.0,14.0,2.0
0.03,0.94,300,2.28,0.59,0.705,21.0,11.0,9.0,4.0,1.001138952164009,4240,0,30.0,415700,337.0,0.2,68060,7.0,1900,0.05,690,0.65,1.0,10.0,11.0,10.0,11.0,2.0,4.0,6.0,6.0,27.0,2640,6.0,0.0,4890,22230,0.0,0,1614.0,83.0,531.0,75.0,21.0,6.0,5.0,27.0,16.0,20.0,25.0,479.0,76.0,69.0,53.0,5.0,22.0,7.0,15.0,2.0,9.0,30.0,77.0,41.0,2.0,5.0,356.0,2300.0,74.0,15.0,17.0,4700.0,1953.0,8800.0,80.0,7.0,9.0,15600.0,7200.0,2.0,3.0
0.0,1.0,400,1.49,1.0,0.21600000000000003,12.0,39.0,33.0,2.0,1.0,8990,0,20.0,97250,92.0,0.45,14070,6.0,540,0.3,1380,0.45,3.0,2.0,39.0,2.0,39.0,0.0,5.0,12.0,12.0,0.0,1340,2.0,0.0,0,0,0.0,0,689.0,86.0,527.0,81.0,5.0,5.0,0.0,9.0,0.0,2.0,9.0,485.0,76.0,28.0,17.0,8.0,16.0,8.0,8.0,0.0,1.0,13.0,24.0,33.0,0.0,2.0,346.0,2300.0,75.0,8.0,8.0,3900.0,1975.0,7900.0,78.0,8.0,8.0,14400.0,5675.0,54.0,43.0
0.07,0.93,0,2.98,0.95,0.316,12.0,30.0,24.0,3.0,1.001138952164009,10540,0,18.0,79440,135.0,0.3,24970,7.0,890,0.1,320,0.8,3.0,8.0,19.0,8.0,19.0,0.0,0.0,1.0,3.0,1412192.0,1320,2.0,0.0,820,6240,0.0,0,657.0,84.0,645.0,75.0,14.0,5.0,7.0,20.0,6.0,10.0,15.0,639.0,77.0,6.0,4.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,11.0,2.0,1.0,0.0,206.0,2200.0,70.0,1.0,1.0,2200.0,2200.0,5200.0,80.0,4.0,5.0,7200.0,4450.0,14.0,106.0
0.01,0.9,13300,2.28,0.65,0.597,24.0,30.0,10.0,2.0,1.001138952164009,1110,0,35.0,737610,400.0,0.2,22530,9.0,22840,0.3,1730,0.4,1.0,11.0,30.0,11.0,30.0,0.0,1.0,8.0,8.0,186214.0,4500,36.0,0.0,0,41500,0.0,0,1703.0,82.0,602.0,76.0,15.0,7.0,5.0,16.0,4.0,6.0,6.0,574.0,74.0,111.0,103.0,11.0,34.0,9.0,25.0,2.0,6.0,55.0,129.0,50.0,3.0,0.0,354.0,2200.0,72.0,25.0,28.0,4400.0,1948.0,39000.0,79.0,9.0,10.0,266400.0,45033.0,23.0,4.0
0.01,0.99,0,2.98,0.93,0.113,12.0,103.0,38.0,2.0,1.001138952164009,9520,0,13.0,26320,38.0,1.0,4970,6.0,1890,1.0,1430,0.45,3.0,0.0,22.0,0.0,22.0,0.6423290203327172,0.0,2.0,2.0,0.0,0,1.0,0.0,0,8460,0.0,0,512.0,130.0,533.0,75.0,8.0,4.0,1.0,11.0,7.0,8.0,9.0,493.0,75.0,8.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,345.0,2000.0,76.0,2.0,2.0,2300.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,158.0
0.01,0.99,0,3.77,0.98,0.552,27.0,21.0,12.0,1.0,1.0,31040,0,40.0,456510,348.0,0.05,228820,7.0,25380,0.05,1320,0.5,3.0,2.0,8.0,2.0,8.0,10.0,4.0,4.0,4.0,23.0,16370,8.0,0.0,22050,53020,0.0,1,1298.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.99,600,69.06,0.64,0.475,17.0,23.0,11.0,2.0,1.001138952164009,10850,0,21.0,198500,194.0,0.6,26240,8.0,4180,0.4,1190,0.5,1.0,5.0,23.0,5.0,23.0,0.0,0.0,2.0,3.0,0.0,810,4.0,0.0,0,27450,0.0,0,1071.0,83.0,590.0,78.0,16.0,6.0,4.0,37.0,10.0,23.0,25.0,552.0,74.0,62.0,58.0,3.0,19.0,8.0,11.0,2.0,6.0,21.0,77.0,11.0,2.0,1.0,350.0,2500.0,72.0,11.0,12.0,4500.0,2281.0,5400.0,79.0,8.0,8.0,9600.0,4737.0,2.0,8.0
0.04,0.96,2000,0.79,0.59,0.221,16.0,34.0,24.0,3.0,1.0,8590,0,35.0,53240,132.0,1.0,7000,5.0,2880,1.0,710,0.65,1.0,0.0,34.0,0.0,20.0,0.0,7.0,8.0,8.0,0.0,20,6.0,0.0,0,2660,0.0,1,1865.0,87.0,621.0,72.0,6.0,4.0,2.0,9.0,0.0,0.0,7.0,593.0,77.0,15.0,9.0,0.0,5.0,2.0,3.0,0.0,1.0,8.0,15.0,27.0,0.0,0.0,249.0,1800.0,74.0,3.0,3.0,2100.0,1533.0,2000.0,83.0,2.0,3.0,3000.0,2400.0,122.0,67.0
0.0,0.87,5000,0.24,0.88,0.302,15.0,19.0,13.0,3.0,1.001138952164009,12170,0,30.0,141830,180.0,0.55,16310,6.0,4540,0.4,1730,0.45,1.0,11.0,19.0,11.0,19.0,0.0,0.0,0.0,2.0,1040964.0,890,2.0,0.0,730,14810,1.0,0,1112.0,82.0,608.0,71.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,587.0,73.0,19.0,19.0,0.0,6.0,1.0,5.0,0.0,0.0,3.0,26.0,4.0,0.0,0.0,357.0,3100.0,73.0,5.0,6.0,4700.0,2580.0,15600.0,78.0,1.0,1.0,15600.0,15600.0,36.0,166.0
0.01,0.99,0,0.78,0.74,0.413,19.0,16.0,15.0,3.0,1.001138952164009,12120,0,32.0,196690,264.0,0.45,32700,5.0,710,0.4,1110,0.5,3.0,15.0,16.0,15.0,16.0,0.0,4.0,4.0,4.0,0.0,1370,6.0,0.0,0,3150,0.0,0,1387.0,91.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.03,0.97,1000,12.19,0.92,0.19699999999999998,19.0,25.0,24.0,3.0,1.001138952164009,13020,0,35.0,115420,170.0,0.45,7480,6.0,160,0.15,770,0.6,1.0,8.0,25.0,8.0,25.0,0.0,1.0,1.0,1.0,953180.0,1080,2.0,0.0,720,2680,0.0,0,1206.0,82.0,629.0,82.0,6.0,5.0,0.0,8.0,3.0,4.0,5.0,591.0,77.0,10.0,9.0,0.0,5.0,4.0,1.0,0.0,3.0,5.0,15.0,1.0,0.0,0.0,349.0,3400.0,76.0,1.0,1.0,3400.0,3400.0,5000.0,78.0,4.0,5.0,13200.0,6375.0,16.0,62.0
0.01,0.99,0,11.39,0.41,0.138,14.0,31.0,35.0,4.0,1.001138952164009,8040,0,29.0,117390,126.0,0.8,1360,7.0,770,0.65,1290,0.5,1.0,18.0,31.0,18.0,31.0,0.0,1.0,2.0,2.0,0.0,210,3.0,0.0,0,0,0.0,0,2241.0,89.0,643.0,82.0,4.0,3.0,1.0,7.0,1.0,7.0,7.0,619.0,72.0,12.0,9.0,0.0,8.0,3.0,5.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,356.0,2800.0,70.0,5.0,5.0,3500.0,2080.0,6400.0,80.0,3.0,3.0,7800.0,4433.0,3.0,50.0
0.03,0.97,500,0.23,0.89,0.225,15.0,31.0,30.0,3.0,1.0,16990,0,25.0,75930,119.0,0.3,33560,6.0,1930,0.1,830,0.6,1.0,4.0,14.0,4.0,14.0,0.0,1.0,1.0,1.0,600280.0,3460,3.0,0.0,1230,13990,0.0,0,926.0,88.0,635.0,70.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,647.0,72.0,26.0,25.0,0.0,3.0,2.0,1.0,2.0,6.0,17.0,44.0,2.0,2.0,0.0,337.0,3600.0,64.0,1.0,2.0,3600.0,3600.0,14100.0,80.0,2.0,2.0,18000.0,12600.0,17.0,9.0
0.01,0.79,0,1.15,1.0,0.233,14.0,62.0,39.0,2.0,1.001138952164009,52610,0,11.0,41870,77.0,0.8,3980,8.0,32360,1.0,1350,0.5,1.0,0.0,62.0,0.0,62.0,0.6423290203327172,1.0,1.0,12.0,0.0,350,2.0,0.0,0,10300,0.0,0,409.0,85.0,639.0,80.0,7.0,5.0,2.0,10.0,3.0,7.0,9.0,614.0,78.0,8.0,5.0,0.0,5.0,4.0,1.0,0.0,2.0,3.0,11.0,8.0,0.0,0.0,323.0,2700.0,72.0,1.0,1.0,2700.0,2700.0,4900.0,78.0,4.0,5.0,11400.0,4100.0,24.0,57.0
0.01,0.86,1000,0.54,1.0,0.45799999999999996,18.0,31.0,17.0,2.0,1.0,11450,0,12.0,139990,165.0,0.8,22310,6.0,26060,1.0,1700,0.4,1.0,3.0,27.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,360,5.0,0.0,0,15080,0.0,0,428.0,82.0,659.0,74.0,32.0,19.0,10.0,51.0,29.0,38.0,44.0,634.0,78.0,19.0,18.0,0.0,10.0,6.0,4.0,2.0,4.0,9.0,23.0,4.0,1.0,1.0,333.0,2000.0,74.0,4.0,4.0,3000.0,1700.0,10800.0,81.0,6.0,6.0,44400.0,11250.0,6.0,19.0
0.02,0.98,100,5.55,0.5,0.2,12.0,45.0,34.0,3.0,1.001138952164009,9560,0,9.0,26290,49.0,0.85,6740,4.0,340,0.65,970,0.55,1.0,3.0,45.0,3.0,62.0,0.6423290203327172,0.0,2.0,5.0,0.0,120,1.0,0.0,0,0,0.0,1,605.0,83.0,536.0,75.0,12.0,4.0,4.0,14.0,7.0,8.0,9.0,489.0,72.0,15.0,13.0,3.0,5.0,1.0,4.0,0.0,0.0,5.0,13.0,11.0,0.0,0.0,288.0,1300.0,73.0,4.0,4.0,2000.0,1125.0,14400.0,78.0,1.0,1.0,14400.0,14400.0,9.0,137.0
0.03,0.97,3000,0.78,0.9,0.408,19.0,21.0,12.0,4.0,1.0,15670,0,19.0,156050,169.0,0.25,30450,7.0,2230,0.05,800,0.6,1.0,7.0,10.0,7.0,14.0,0.0,1.0,4.0,4.0,952938.0,3040,6.0,0.0,1400,3190,0.0,0,701.0,82.0,639.0,78.0,9.0,6.0,3.0,9.0,2.0,4.0,6.0,613.0,76.0,32.0,32.0,0.0,8.0,2.0,6.0,1.0,1.0,16.0,41.0,2.0,1.0,0.0,351.0,1500.0,74.0,6.0,7.0,2300.0,1366.0,12500.0,78.0,2.0,2.0,13200.0,7100.0,8.0,6.0
0.0,0.62,100,0.05,1.0,0.669,25.0,11.0,7.0,2.0,1.001138952164009,161970,0,17.0,571170,292.0,0.05,192590,5.0,151510,0.05,2100,0.3,5.0,5.0,8.0,5.0,8.0,2.0,1.0,2.0,2.0,277.0,12250,6.0,0.0,20000,110120,0.0,0,584.0,85.0,546.0,79.0,13.0,8.0,5.0,17.0,3.0,5.0,11.0,514.0,78.0,36.0,36.0,2.0,13.0,9.0,4.0,2.0,5.0,16.0,49.0,3.0,2.0,0.0,358.0,3300.0,74.0,4.0,5.0,4500.0,2425.0,15700.0,80.0,9.0,10.0,51000.0,17600.0,20.0,13.0
0.0,1.0,0,1.29,0.76,0.233,14.0,18.0,14.0,3.0,1.001138952164009,4670,0,22.0,117200,129.0,0.4,19250,7.0,620,0.3,1090,0.5,1.0,8.0,16.0,8.0,16.0,0.0,0.0,5.0,5.0,0.0,1570,4.0,0.0,370,1710,0.0,0,947.0,89.0,545.0,72.0,9.0,7.0,1.0,13.0,3.0,7.0,12.0,509.0,75.0,32.0,28.0,1.0,10.0,4.0,6.0,3.0,3.0,9.0,42.0,6.0,4.0,0.0,354.0,2500.0,74.0,6.0,6.0,3600.0,1700.0,7300.0,78.0,4.0,4.0,13200.0,7425.0,16.0,7.0
0.02,0.98,200,3.45,0.97,0.366,19.0,39.0,20.0,3.0,1.001138952164009,9240,0,31.0,154730,240.0,0.45,17820,6.0,400,0.1,1060,0.5,1.0,7.0,39.0,7.0,39.0,0.0,1.0,3.0,3.0,91569.0,2740,3.0,0.0,0,13600,0.0,0,1055.0,82.0,547.0,74.0,21.0,10.0,7.0,34.0,13.0,32.0,34.0,512.0,76.0,46.0,39.0,5.0,18.0,7.0,11.0,2.0,7.0,19.0,53.0,22.0,5.0,0.0,359.0,1900.0,74.0,11.0,12.0,2600.0,1536.0,6800.0,80.0,7.0,7.0,10200.0,6528.0,0.0,9.0
0.01,0.99,300,0.88,1.0,0.5329999999999999,19.0,10.0,9.0,2.0,1.001138952164009,17920,0,12.0,336170,192.0,0.4,52910,6.0,5190,0.1,1240,0.5,1.0,10.0,10.0,10.0,10.0,1.0,3.0,21.0,21.0,32.0,710,6.0,0.0,770,44670,0.0,0,711.0,84.0,547.0,78.0,18.0,12.0,6.0,29.0,9.0,17.0,25.0,504.0,74.0,103.0,86.0,9.0,27.0,9.0,18.0,4.0,13.0,44.0,106.0,60.0,4.0,0.0,360.0,2200.0,73.0,18.0,20.0,4500.0,1977.0,7400.0,78.0,9.0,9.0,15600.0,6500.0,1.0,7.0
0.02,0.86,1000,4.81,0.38,0.444,18.0,17.0,13.0,3.0,1.0,14120,0,32.0,271060,239.0,0.35,55030,7.0,4020,0.2,1230,0.5,1.0,13.0,13.0,13.0,13.0,0.0,1.0,2.0,2.0,0.0,1540,12.0,0.0,1020,46300,0.0,1,2621.0,83.0,528.0,73.0,10.0,6.0,4.0,12.0,2.0,7.0,8.0,478.0,76.0,27.0,23.0,1.0,8.0,4.0,4.0,0.0,0.0,7.0,55.0,13.0,0.0,5.0,359.0,2500.0,74.0,4.0,4.0,2900.0,2175.0,18700.0,79.0,4.0,4.0,26400.0,11125.0,16.0,117.0
0.02,0.98,13000,0.64,0.73,0.245,16.0,29.0,29.0,2.0,1.0,8400,0,16.0,56990,89.0,0.6,14380,6.0,2080,0.3,650,0.8,1.0,6.0,16.0,5.0,16.0,1.0,2.0,4.0,21.0,0.0,750,3.0,0.0,750,860,0.0,1,743.0,85.0,527.0,76.0,8.0,5.0,2.0,12.0,2.0,2.0,8.0,495.0,77.0,18.0,18.0,1.0,6.0,3.0,3.0,0.0,0.0,5.0,29.0,0.0,0.0,0.0,314.0,1200.0,74.0,3.0,3.0,1300.0,1166.0,14500.0,80.0,3.0,3.0,18000.0,10600.0,25.0,145.0
0.01,0.94,200,2.11,1.0,0.225,15.0,29.0,27.0,3.0,1.001138952164009,12050,0,27.0,128640,165.0,0.4,19850,8.0,2160,0.15,1420,0.5,1.0,23.0,23.0,23.0,23.0,0.6423290203327172,0.0,4.0,4.0,32.0,2490,4.0,0.0,610,12990,0.0,0,878.0,84.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.95,5000,1.92,0.64,0.361,19.0,20.0,20.0,4.0,1.0,14990,0,41.0,169940,243.0,0.4,25490,6.0,30,0.05,950,0.55,1.0,10.0,10.0,10.0,10.0,0.0,0.0,1.0,2.0,0.0,2450,5.0,0.0,0,28850,0.0,0,1998.0,82.0,650.0,79.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,623.0,74.0,24.0,24.0,0.0,8.0,2.0,6.0,1.0,1.0,8.0,20.0,0.0,1.0,0.0,348.0,2100.0,73.0,6.0,6.0,3200.0,2000.0,15500.0,80.0,2.0,2.0,18000.0,11550.0,16.0,19.0
0.01,0.99,0,1.68,1.0,0.066,11.0,89.0,37.0,2.0,1.001138952164009,12320,0,18.0,26590,43.0,0.55,5170,5.0,260,0.65,980,0.55,3.0,0.0,29.0,0.0,29.0,1.0,0.0,2.0,3.0,0.0,1760,2.0,0.0,0,6160,0.0,1,608.0,85.0,519.0,77.0,4.0,2.0,1.0,5.0,2.0,3.0,5.0,478.0,76.0,7.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,338.0,1100.0,72.0,1.0,1.0,1100.0,1100.0,1900.0,77.0,4.0,4.0,4800.0,2100.0,24.0,115.0
